filename,species,status
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Buho_cornudo/38.jpg,buho cornudo,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Buho_cornudo/40.jpg,buho cornudo,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Buho_cornudo/44.jpg,buho cornudo,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Buho_cornudo/46.jpg,buho cornudo,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Buho_cornudo/5.jpg,buho cornudo,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Buho_cornudo/50.jpg,buho cornudo,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Buho_cornudo/6.jpg,buho cornudo,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Buho_cornudo/7.jpg,buho cornudo,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Buho_cornudo/9.jpg,buho cornudo,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Buho_cornudo/imagen_001.jpg,buho cornudo,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Buho_cornudo/imagen_002.jpg,buho cornudo,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Buho_cornudo/imagen_003.jpg,buho cornudo,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Buho_cornudo/imagen_004.jpg,buho cornudo,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Buho_cornudo/imagen_005.jpg,buho cornudo,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Buho_cornudo/imagen_006.jpg,buho cornudo,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Buho_cornudo/imagen_007.jpg,buho cornudo,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Buho_cornudo/imagen_008.jpg,buho cornudo,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Buho_cornudo/imagen_009.jpg,buho cornudo,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Buho_cornudo/imagen_010.jpg,buho cornudo,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Buho_cornudo/imagen_011.jpg,buho cornudo,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Buho_cornudo/imagen_012.jpg,buho cornudo,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Buho_cornudo/imagen_013.jpg,buho cornudo,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Buho_cornudo/imagen_014.jpg,buho cornudo,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Buho_cornudo/imagen_015.jpg,buho cornudo,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Buho_cornudo/imagen_016.jpg,buho cornudo,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Buho_cornudo/imagen_017.jpg,buho cornudo,0
C:/Users/Natalia/Desktop/PADIA/endansys/dataset/training/Buho_cornudo/imagen_018.jpg,buho cornudo,0
